mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
516529,796328,1452021,1509484,1039264,1066507,817228,1145194,0.5,1040727
516529,796328,1452021,1509484,1039264,1066507,817228,1145194,0.75,1082940
516529,796328,1452021,1509484,1039264,1066507,817228,1145194,1.0,1181728
516529,796328,1452021,1509484,1039264,1066507,817228,1145194,1.25,1198614
516529,796328,1452021,1509484,1039264,1066507,858447,1157218,0.25,1036123
516529,796328,1452021,1509484,1039264,1066507,858447,1157218,0.5,1044583
516529,796328,1452021,1509484,1039264,1066507,858447,1157218,0.75,1027378
516529,796328,1452021,1509484,1039264,1066507,858447,1157218,1.0,1144418
516529,796328,1452021,1509484,1039264,1066507,858447,1157218,1.25,1221358
516529,796328,1452021,1509484,1039264,1066507,898897,1147329,0.25,1023204
516529,796328,1452021,1509484,1039264,1066507,898897,1147329,0.5,1023921
516529,796328,1452021,1509484,1039264,1066507,898897,1147329,0.75,1061161
516529,796328,1452021,1509484,1039264,1066507,898897,1147329,1.0,1217568
516529,796328,1452021,1509484,1039264,1066507,898897,1147329,1.25,1220655
516529,796328,1452021,1509484,1039264,1066507,973094,1229862,0.25,1100450
516529,796328,1452021,1509484,1039264,1066507,973094,1229862,0.5,1049824
516529,796328,1452021,1509484,1039264,1066507,973094,1229862,0.75,1076259
516529,796328,1452021,1509484,1039264,1066507,973094,1229862,1.0,1276015
516529,796328,1452021,1509484,1039264,1066507,973094,1229862,1.25,1261311
516529,796328,1452021,1509484,1039264,1066507,1048521,1178057,0.25,1053432
516529,796328,1452021,1509484,1039264,1066507,1048521,1178057,0.5,1042457
516529,796328,1452021,1509484,1039264,1066507,1048521,1178057,0.75,1100525
516529,796328,1452021,1509484,1039264,1066507,1048521,1178057,1.0,1108014
516529,796328,1452021,1509484,1039264,1066507,1048521,1178057,1.25,1233422
516529,796328,1452021,1509484,1039264,1066507,1125869,1231582,0.25,1106303
516529,796328,1452021,1509484,1039264,1066507,1125869,1231582,0.5,1043446
516529,796328,1452021,1509484,1039264,1066507,1125869,1231582,0.75,1099873
516529,796328,1452021,1509484,1039264,1066507,1125869,1231582,1.0,1135650
516529,796328,1452021,1509484,1039264,1066507,1125869,1231582,1.25,1237978
516529,796328,1452021,1509484,1039264,1066507,1188114,1247462,0.25,1063279
516529,796328,1452021,1509484,1039264,1066507,1188114,1247462,0.5,1099754
516529,796328,1452021,1509484,1039264,1066507,1188114,1247462,0.75,1090660
516529,796328,1452021,1509484,1039264,1066507,1188114,1247462,1.0,1213806
516529,796328,1452021,1509484,1039264,1066507,1188114,1247462,1.25,1242107
516529,796328,1452021,1509484,1039264,1066507,1223520,1288428,0.25,1127688
516529,796328,1452021,1509484,1039264,1066507,1223520,1288428,0.5,1083697
516529,796328,1452021,1509484,1039264,1066507,1223520,1288428,0.75,1142025
516529,796328,1452021,1509484,1039264,1066507,1223520,1288428,1.0,1159081
516529,796328,1452021,1509484,1039264,1066507,1223520,1288428,1.25,1271422
516529,796328,1452021,1509484,1039264,1066507,1282307,1261651,0.25,1112414
516529,796328,1452021,1509484,1039264,1066507,1282307,1261651,0.5,1082976
516529,796328,1452021,1509484,1039264,1066507,1282307,1261651,0.75,1106647
516529,796328,1452021,1509484,1039264,1066507,1282307,1261651,1.0,1227350
516529,796328,1452021,1509484,1039264,1066507,1282307,1261651,1.25,1266380
516529,796328,1452021,1509484,1039264,1066507,1337534,1337160,0.25,1152441
516529,796328,1452021,1509484,1039264,1066507,1337534,1337160,0.5,1124226
516529,796328,1452021,1509484,1039264,1066507,1337534,1337160,0.75,1153996
516529,796328,1452021,1509484,1039264,1066507,1337534,1337160,1.0,1128447
516529,796328,1452021,1509484,1039264,1066507,1337534,1337160,1.25,1246112
516529,796328,1452021,1509484,1039264,1066507,1385415,1371769,0.25,1129092
516529,796328,1452021,1509484,1039264,1066507,1385415,1371769,0.5,1087917
516529,796328,1452021,1509484,1039264,1066507,1385415,1371769,0.75,1116432
516529,796328,1452021,1509484,1039264,1066507,1385415,1371769,1.0,1194147
516529,796328,1452021,1509484,1039264,1066507,1385415,1371769,1.25,1240037
516529,796328,1452021,1509484,1039264,1066507,1491744,1349362,0.25,1130232
516529,796328,1452021,1509484,1039264,1066507,1491744,1349362,0.5,1123136
516529,796328,1452021,1509484,1039264,1066507,1491744,1349362,0.75,1125132
516529,796328,1452021,1509484,1039264,1066507,1491744,1349362,1.0,1121863
516529,796328,1452021,1509484,1039264,1066507,1491744,1349362,1.25,1207161
516529,796328,1452021,1509484,1039264,1066507,1547937,1460986,0.25,1161489
516529,796328,1452021,1509484,1039264,1066507,1547937,1460986,0.5,1137458
516529,796328,1452021,1509484,1039264,1066507,1547937,1460986,0.75,1171815
516529,796328,1452021,1509484,1039264,1066507,1547937,1460986,1.0,1203089
516529,796328,1452021,1509484,1039264,1066507,1547937,1460986,1.25,1232179
516529,796328,1452021,1509484,1039264,1066507,1591583,1448793,0.25,1204109
516529,796328,1452021,1509484,1039264,1066507,1591583,1448793,0.5,1087988
516529,796328,1452021,1509484,1039264,1066507,1591583,1448793,0.75,1131853
516529,796328,1452021,1509484,1039264,1066507,1591583,1448793,1.0,1158483
516529,796328,1452021,1509484,1039264,1066507,1591583,1448793,1.25,1230527
516529,796328,1452021,1509484,1039264,1066507,1674682,1465508,0.25,1237994
516529,796328,1452021,1509484,1039264,1066507,1674682,1465508,0.5,1130158
516529,796328,1452021,1509484,1039264,1066507,1674682,1465508,0.75,1127352
516529,796328,1452021,1509484,1039264,1066507,1674682,1465508,1.0,1164533
516529,796328,1452021,1509484,1039264,1066507,1674682,1465508,1.25,1255244
516529,796328,1452021,1509484,1039264,1066507,1774538,1466792,0.25,1187519
516529,796328,1452021,1509484,1039264,1066507,1774538,1466792,0.5,1119046
516529,796328,1452021,1509484,1039264,1066507,1774538,1466792,0.75,1168032
516529,796328,1452021,1509484,1039264,1066507,1774538,1466792,1.0,1182842
516529,796328,1452021,1509484,1039264,1066507,1774538,1466792,1.25,1224678
516529,796328,1452021,1509484,1039264,1066507,1848004,1630563,0.25,1337967
516529,796328,1452021,1509484,1039264,1066507,1848004,1630563,0.5,1110655
516529,796328,1452021,1509484,1039264,1066507,1848004,1630563,0.75,1131612
516529,796328,1452021,1509484,1039264,1066507,1848004,1630563,1.0,1192817
516529,796328,1452021,1509484,1039264,1066507,1848004,1630563,1.25,1242509
516529,796328,1452021,1509484,1039264,1066507,1917507,1646876,0.25,1286920
516529,796328,1452021,1509484,1039264,1066507,1917507,1646876,0.5,1138346
516529,796328,1452021,1509484,1039264,1066507,1917507,1646876,0.75,1187557
516529,796328,1452021,1509484,1039264,1066507,1917507,1646876,1.0,1258903
516529,796328,1452021,1509484,1039264,1066507,1917507,1646876,1.25,1219056
516529,796328,1452021,1509484,1039264,1066507,2004700,1621920,0.25,1250001
516529,796328,1452021,1509484,1039264,1066507,2004700,1621920,0.5,1117988
516529,796328,1452021,1509484,1039264,1066507,2004700,1621920,0.75,1149349
516529,796328,1452021,1509484,1039264,1066507,2004700,1621920,1.0,1116821
516529,796328,1452021,1509484,1039264,1066507,2004700,1621920,1.25,1262336
516529,796328,1452021,1509484,1039264,1066507,2090766,1599930,0.25,1260435
516529,796328,1452021,1509484,1039264,1066507,2090766,1599930,0.5,1114533
516529,796328,1452021,1509484,1039264,1066507,2090766,1599930,0.75,1121467
516529,796328,1452021,1509484,1039264,1066507,2090766,1599930,1.0,1133772
516529,796328,1452021,1509484,1039264,1066507,2090766,1599930,1.25,1227850
516529,796328,1452021,1509484,1039264,1066507,2194937,1641989,0.25,1332505
516529,796328,1452021,1509484,1039264,1066507,2194937,1641989,0.5,1169870
516529,796328,1452021,1509484,1039264,1066507,2194937,1641989,0.75,1139112
516529,796328,1452021,1509484,1039264,1066507,2194937,1641989,1.0,1257669
516529,796328,1452021,1509484,1039264,1066507,2194937,1641989,1.25,1279402
516529,796328,1452021,1509484,1039264,1066507,2318728,1656364,0.25,1231771
516529,796328,1452021,1509484,1039264,1066507,2318728,1656364,0.5,1195372
516529,796328,1452021,1509484,1039264,1066507,2318728,1656364,0.75,1143184
516529,796328,1452021,1509484,1039264,1066507,2318728,1656364,1.0,1276197
516529,796328,1452021,1509484,1039264,1066507,2318728,1656364,1.25,1257647
516529,796328,1452021,1509484,1039264,1066507,2435528,1806291,0.25,1329446
516529,796328,1452021,1509484,1039264,1066507,2435528,1806291,0.5,1152083
516529,796328,1452021,1509484,1039264,1066507,2435528,1806291,0.75,1212225
516529,796328,1452021,1509484,1039264,1066507,2435528,1806291,1.0,1204683
516529,796328,1452021,1509484,1039264,1066507,2435528,1806291,1.25,1267326
516529,796328,1452021,1509484,1039264,1066507,2614253,1768958,0.25,1400170
516529,796328,1452021,1509484,1039264,1066507,2614253,1768958,0.5,1226827
516529,796328,1452021,1509484,1039264,1066507,2614253,1768958,0.75,1199407
516529,796328,1452021,1509484,1039264,1066507,2614253,1768958,1.0,1244330
516529,796328,1452021,1509484,1039264,1066507,2614253,1768958,1.25,1288818
516529,796328,1452021,1509484,1039264,1066507,2860141,1815571,0.25,1318953
516529,796328,1452021,1509484,1039264,1066507,2860141,1815571,0.5,1220416
516529,796328,1452021,1509484,1039264,1066507,2860141,1815571,0.75,1191077
516529,796328,1452021,1509484,1039264,1066507,2860141,1815571,1.0,1203389
516529,796328,1452021,1509484,1039264,1066507,2860141,1815571,1.25,1256391
516529,796328,1452021,1509484,1039264,1066507,3141285,1897101,0.25,1403847
516529,796328,1452021,1509484,1039264,1066507,3141285,1897101,0.5,1196722
516529,796328,1452021,1509484,1039264,1066507,3141285,1897101,0.75,1217622
516529,796328,1452021,1509484,1039264,1066507,3141285,1897101,1.0,1208302
516529,796328,1452021,1509484,1039264,1066507,3141285,1897101,1.25,1235448
516529,796328,1452021,1509484,1039264,1066507,3388623,2086776,0.25,1432160
516529,796328,1452021,1509484,1039264,1066507,3388623,2086776,0.5,1317569
516529,796328,1452021,1509484,1039264,1066507,3388623,2086776,0.75,1319200
516529,796328,1452021,1509484,1039264,1066507,3388623,2086776,1.0,1194877
516529,796328,1452021,1509484,1039264,1066507,3388623,2086776,1.25,1260096
516529,796328,1452021,1509484,1039264,1066507,3735715,2029731,0.25,1518735
516529,796328,1452021,1509484,1039264,1066507,3735715,2029731,0.5,1292124
516529,796328,1452021,1509484,1039264,1066507,3735715,2029731,0.75,1244607
516529,796328,1452021,1509484,1039264,1066507,3735715,2029731,1.0,1298846
516529,796328,1452021,1509484,1039264,1066507,3735715,2029731,1.25,1310795
516529,796328,1452021,1509484,1039264,1066507,4049279,2376169,0.25,1564400
516529,796328,1452021,1509484,1039264,1066507,4049279,2376169,0.5,1382279
516529,796328,1452021,1509484,1039264,1066507,4049279,2376169,0.75,1252111
516529,796328,1452021,1509484,1039264,1066507,4049279,2376169,1.0,1192595
516529,796328,1452021,1509484,1039264,1066507,4049279,2376169,1.25,1305235
