mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
1129358,1863932,3395751,3534462,2459051,2512404,3369407,3795357,1.25,2881217
1129358,1863932,3395751,3534462,2459051,2512404,3504768,3320455,0.25,2727129
1129358,1863932,3395751,3534462,2459051,2512404,3504768,3320455,0.5,2473242
1129358,1863932,3395751,3534462,2459051,2512404,3504768,3320455,0.75,2644035
1129358,1863932,3395751,3534462,2459051,2512404,3504768,3320455,1.0,2699284
1129358,1863932,3395751,3534462,2459051,2512404,3504768,3320455,1.25,2894748
1129358,1863932,3395751,3534462,2459051,2512404,3582094,3447309,0.25,2807756
1129358,1863932,3395751,3534462,2459051,2512404,3582094,3447309,0.5,2659107
1129358,1863932,3395751,3534462,2459051,2512404,3582094,3447309,0.75,2663311
1129358,1863932,3395751,3534462,2459051,2512404,3582094,3447309,1.0,2619940
1129358,1863932,3395751,3534462,2459051,2512404,3582094,3447309,1.25,2884163
1129358,1863932,3395751,3534462,2459051,2512404,3645770,3475050,0.25,2773371
1129358,1863932,3395751,3534462,2459051,2512404,3645770,3475050,0.5,2627715
1129358,1863932,3395751,3534462,2459051,2512404,3645770,3475050,0.75,2652633
1129358,1863932,3395751,3534462,2459051,2512404,3645770,3475050,1.0,2797940
1129358,1863932,3395751,3534462,2459051,2512404,3645770,3475050,1.25,2924875
1129358,1863932,3395751,3534462,2459051,2512404,3733236,3528089,0.25,2827482
1129358,1863932,3395751,3534462,2459051,2512404,3733236,3528089,0.5,2742457
1129358,1863932,3395751,3534462,2459051,2512404,3733236,3528089,0.75,2668269
1129358,1863932,3395751,3534462,2459051,2512404,3733236,3528089,1.0,2758034
1129358,1863932,3395751,3534462,2459051,2512404,3733236,3528089,1.25,2886405
1129358,1863932,3395751,3534462,2459051,2512404,3787605,3543250,0.25,2777342
1129358,1863932,3395751,3534462,2459051,2512404,3787605,3543250,0.5,2782025
1129358,1863932,3395751,3534462,2459051,2512404,3787605,3543250,0.75,2631833
1129358,1863932,3395751,3534462,2459051,2512404,3787605,3543250,1.0,2804311
1129358,1863932,3395751,3534462,2459051,2512404,3787605,3543250,1.25,2960337
1129358,1863932,3395751,3534462,2459051,2512404,3857342,3513393,0.25,2841929
1129358,1863932,3395751,3534462,2459051,2512404,3857342,3513393,0.5,2691096
1129358,1863932,3395751,3534462,2459051,2512404,3857342,3513393,0.75,2754271
1129358,1863932,3395751,3534462,2459051,2512404,3857342,3513393,1.0,2884817
1129358,1863932,3395751,3534462,2459051,2512404,3857342,3513393,1.25,2879153
1129358,1863932,3395751,3534462,2459051,2512404,4010613,3651943,0.25,2973726
1129358,1863932,3395751,3534462,2459051,2512404,4010613,3651943,0.5,2778443
1129358,1863932,3395751,3534462,2459051,2512404,4010613,3651943,0.75,2700526
1129358,1863932,3395751,3534462,2459051,2512404,4010613,3651943,1.0,2827497
1129358,1863932,3395751,3534462,2459051,2512404,4010613,3651943,1.25,2848657
1129358,1863932,3395751,3534462,2459051,2512404,4184684,3712747,0.25,3072333
1129358,1863932,3395751,3534462,2459051,2512404,4184684,3712747,0.5,2815787
1129358,1863932,3395751,3534462,2459051,2512404,4184684,3712747,0.75,2706327
1129358,1863932,3395751,3534462,2459051,2512404,4184684,3712747,1.0,2746852
