mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
875309,1384733,2457796,2594714,1853967,1834437,1175240,1853538,0.75,1826399
875309,1384733,2457796,2594714,1853967,1834437,1175240,1853538,1.0,2074913
875309,1384733,2457796,2594714,1853967,1834437,1175240,1853538,1.25,2089136
875309,1384733,2457796,2594714,1853967,1834437,1310487,1913966,0.25,1770498
875309,1384733,2457796,2594714,1853967,1834437,1310487,1913966,0.5,1812839
875309,1384733,2457796,2594714,1853967,1834437,1310487,1913966,0.75,1805342
875309,1384733,2457796,2594714,1853967,1834437,1310487,1913966,1.0,1954790
875309,1384733,2457796,2594714,1853967,1834437,1310487,1913966,1.25,2051741
875309,1384733,2457796,2594714,1853967,1834437,1392066,1963106,0.25,1756458
875309,1384733,2457796,2594714,1853967,1834437,1392066,1963106,0.5,1784839
875309,1384733,2457796,2594714,1853967,1834437,1392066,1963106,0.75,1904913
875309,1384733,2457796,2594714,1853967,1834437,1392066,1963106,1.0,2090885
875309,1384733,2457796,2594714,1853967,1834437,1392066,1963106,1.25,2096345
875309,1384733,2457796,2594714,1853967,1834437,1511539,1993710,0.25,1807866
875309,1384733,2457796,2594714,1853967,1834437,1511539,1993710,0.5,1764544
875309,1384733,2457796,2594714,1853967,1834437,1511539,1993710,0.75,1883813
875309,1384733,2457796,2594714,1853967,1834437,1511539,1993710,1.0,1972563
875309,1384733,2457796,2594714,1853967,1834437,1511539,1993710,1.25,2070334
875309,1384733,2457796,2594714,1853967,1834437,1615721,2093874,0.25,1810803
875309,1384733,2457796,2594714,1853967,1834437,1615721,2093874,0.5,1762121
875309,1384733,2457796,2594714,1853967,1834437,1615721,2093874,0.75,1906952
875309,1384733,2457796,2594714,1853967,1834437,1615721,2093874,1.0,1949771
875309,1384733,2457796,2594714,1853967,1834437,1615721,2093874,1.25,2036161
875309,1384733,2457796,2594714,1853967,1834437,1736951,2042814,0.25,1809500
875309,1384733,2457796,2594714,1853967,1834437,1736951,2042814,0.5,1777102
875309,1384733,2457796,2594714,1853967,1834437,1736951,2042814,0.75,1838385
875309,1384733,2457796,2594714,1853967,1834437,1736951,2042814,1.0,2021945
875309,1384733,2457796,2594714,1853967,1834437,1736951,2042814,1.25,2113564
875309,1384733,2457796,2594714,1853967,1834437,1857872,2188997,0.25,1834999
875309,1384733,2457796,2594714,1853967,1834437,1857872,2188997,0.5,1893542
875309,1384733,2457796,2594714,1853967,1834437,1857872,2188997,0.75,1842060
875309,1384733,2457796,2594714,1853967,1834437,1857872,2188997,1.0,2073093
875309,1384733,2457796,2594714,1853967,1834437,1857872,2188997,1.25,2089728
875309,1384733,2457796,2594714,1853967,1834437,2029948,2219802,0.25,1940818
875309,1384733,2457796,2594714,1853967,1834437,2029948,2219802,0.5,1902943
875309,1384733,2457796,2594714,1853967,1834437,2029948,2219802,0.75,1949681
875309,1384733,2457796,2594714,1853967,1834437,2029948,2219802,1.0,2008383
875309,1384733,2457796,2594714,1853967,1834437,2029948,2219802,1.25,2030792
875309,1384733,2457796,2594714,1853967,1834437,2184241,2228460,0.25,1986695
875309,1384733,2457796,2594714,1853967,1834437,2184241,2228460,0.5,1918974
875309,1384733,2457796,2594714,1853967,1834437,2184241,2228460,0.75,1923211
875309,1384733,2457796,2594714,1853967,1834437,2184241,2228460,1.0,2160739
875309,1384733,2457796,2594714,1853967,1834437,2184241,2228460,1.25,2094757
875309,1384733,2457796,2594714,1853967,1834437,2334403,2303004,0.25,2001944
875309,1384733,2457796,2594714,1853967,1834437,2334403,2303004,0.5,1959699
875309,1384733,2457796,2594714,1853967,1834437,2334403,2303004,0.75,1990805
875309,1384733,2457796,2594714,1853967,1834437,2334403,2303004,1.0,2146665
875309,1384733,2457796,2594714,1853967,1834437,2334403,2303004,1.25,2113568
875309,1384733,2457796,2594714,1853967,1834437,2570463,2389735,0.25,1970759
875309,1384733,2457796,2594714,1853967,1834437,2570463,2389735,0.5,1993258
875309,1384733,2457796,2594714,1853967,1834437,2570463,2389735,0.75,1960146
875309,1384733,2457796,2594714,1853967,1834437,2570463,2389735,1.0,2158987
875309,1384733,2457796,2594714,1853967,1834437,2570463,2389735,1.25,2093964
875309,1384733,2457796,2594714,1853967,1834437,2602115,2417331,0.25,1999133
875309,1384733,2457796,2594714,1853967,1834437,2602115,2417331,0.5,1965434
875309,1384733,2457796,2594714,1853967,1834437,2602115,2417331,0.75,1961128
875309,1384733,2457796,2594714,1853967,1834437,2602115,2417331,1.0,2137296
875309,1384733,2457796,2594714,1853967,1834437,2602115,2417331,1.25,2108584
875309,1384733,2457796,2594714,1853967,1834437,2649948,2424881,0.25,2094058
875309,1384733,2457796,2594714,1853967,1834437,2649948,2424881,0.5,1872498
875309,1384733,2457796,2594714,1853967,1834437,2649948,2424881,0.75,2001296
875309,1384733,2457796,2594714,1853967,1834437,2649948,2424881,1.0,2077440
875309,1384733,2457796,2594714,1853967,1834437,2649948,2424881,1.25,2122278
875309,1384733,2457796,2594714,1853967,1834437,2806585,2503961,0.25,2135318
