mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
1140963,1868247,3302343,3363505,2412369,2470451,1909952,2865413,0.5,2407414
1140963,1868247,3302343,3363505,2412369,2470451,1909952,2865413,0.75,2313988
1140963,1868247,3302343,3363505,2412369,2470451,1909952,2865413,1.0,2747488
1140963,1868247,3302343,3363505,2412369,2470451,1909952,2865413,1.25,2714510
1140963,1868247,3302343,3363505,2412369,2470451,2068608,2836206,0.25,2407503
1140963,1868247,3302343,3363505,2412369,2470451,2068608,2836206,0.5,2423660
1140963,1868247,3302343,3363505,2412369,2470451,2068608,2836206,0.75,2502316
1140963,1868247,3302343,3363505,2412369,2470451,2068608,2836206,1.0,2622282
1140963,1868247,3302343,3363505,2412369,2470451,2068608,2836206,1.25,2741968
1140963,1868247,3302343,3363505,2412369,2470451,2179695,3238490,0.25,2627337
1140963,1868247,3302343,3363505,2412369,2470451,2179695,3238490,0.5,2482651
1140963,1868247,3302343,3363505,2412369,2470451,2179695,3238490,0.75,2427460
1140963,1868247,3302343,3363505,2412369,2470451,2179695,3238490,1.0,2679405
1140963,1868247,3302343,3363505,2412369,2470451,2179695,3238490,1.25,2738424
1140963,1868247,3302343,3363505,2412369,2470451,2260651,3217715,0.25,2618430
1140963,1868247,3302343,3363505,2412369,2470451,2260651,3217715,0.5,2471178
1140963,1868247,3302343,3363505,2412369,2470451,2260651,3217715,0.75,2503812
1140963,1868247,3302343,3363505,2412369,2470451,2260651,3217715,1.0,2744838
1140963,1868247,3302343,3363505,2412369,2470451,2260651,3217715,1.25,2762695
1140963,1868247,3302343,3363505,2412369,2470451,2372100,3144536,0.25,2648010
1140963,1868247,3302343,3363505,2412369,2470451,2372100,3144536,0.5,2519830
1140963,1868247,3302343,3363505,2412369,2470451,2372100,3144536,0.75,2514419
1140963,1868247,3302343,3363505,2412369,2470451,2372100,3144536,1.0,2729411
1140963,1868247,3302343,3363505,2412369,2470451,2372100,3144536,1.25,2761853
1140963,1868247,3302343,3363505,2412369,2470451,2479255,3309138,0.25,2647690
1140963,1868247,3302343,3363505,2412369,2470451,2479255,3309138,0.5,2515408
1140963,1868247,3302343,3363505,2412369,2470451,2479255,3309138,0.75,2504770
1140963,1868247,3302343,3363505,2412369,2470451,2479255,3309138,1.0,2668179
1140963,1868247,3302343,3363505,2412369,2470451,2479255,3309138,1.25,2764773
1140963,1868247,3302343,3363505,2412369,2470451,2589348,3353808,0.25,2694520
1140963,1868247,3302343,3363505,2412369,2470451,2589348,3353808,0.5,2470075
1140963,1868247,3302343,3363505,2412369,2470451,2589348,3353808,0.75,2663135
1140963,1868247,3302343,3363505,2412369,2470451,2589348,3353808,1.0,2660907
1140963,1868247,3302343,3363505,2412369,2470451,2589348,3353808,1.25,2779480
1140963,1868247,3302343,3363505,2412369,2470451,2754655,3317950,0.25,2597278
1140963,1868247,3302343,3363505,2412369,2470451,2754655,3317950,0.5,2497390
1140963,1868247,3302343,3363505,2412369,2470451,2754655,3317950,0.75,2634545
1140963,1868247,3302343,3363505,2412369,2470451,2754655,3317950,1.0,2835037
1140963,1868247,3302343,3363505,2412369,2470451,2754655,3317950,1.25,2796136
1140963,1868247,3302343,3363505,2412369,2470451,2901774,3426643,0.25,2662628
1140963,1868247,3302343,3363505,2412369,2470451,2901774,3426643,0.5,2629389
1140963,1868247,3302343,3363505,2412369,2470451,2901774,3426643,0.75,2597298
1140963,1868247,3302343,3363505,2412369,2470451,2901774,3426643,1.0,2766830
1140963,1868247,3302343,3363505,2412369,2470451,2901774,3426643,1.25,2786319
1140963,1868247,3302343,3363505,2412369,2470451,3066427,3479096,0.25,2722876
1140963,1868247,3302343,3363505,2412369,2470451,3066427,3479096,0.5,2561581
1140963,1868247,3302343,3363505,2412369,2470451,3066427,3479096,0.75,2640800
1140963,1868247,3302343,3363505,2412369,2470451,3066427,3479096,1.0,2762305
1140963,1868247,3302343,3363505,2412369,2470451,3066427,3479096,1.25,2774888
1140963,1868247,3302343,3363505,2412369,2470451,3260137,3656341,0.25,2851493
1140963,1868247,3302343,3363505,2412369,2470451,3260137,3656341,0.5,2655895
1140963,1868247,3302343,3363505,2412369,2470451,3260137,3656341,0.75,2682340
1140963,1868247,3302343,3363505,2412369,2470451,3260137,3656341,1.0,2690946
1140963,1868247,3302343,3363505,2412369,2470451,3260137,3656341,1.25,2768144
1140963,1868247,3302343,3363505,2412369,2470451,3343865,3590946,0.25,2750913
1140963,1868247,3302343,3363505,2412369,2470451,3343865,3590946,0.5,2587938
1140963,1868247,3302343,3363505,2412369,2470451,3343865,3590946,0.75,2619612
1140963,1868247,3302343,3363505,2412369,2470451,3343865,3590946,1.0,2666513
1140963,1868247,3302343,3363505,2412369,2470451,3343865,3590946,1.25,2875907
1140963,1868247,3302343,3363505,2412369,2470451,3391284,3667856,0.25,2907284
1140963,1868247,3302343,3363505,2412369,2470451,3391284,3667856,0.5,2592079
1140963,1868247,3302343,3363505,2412369,2470451,3391284,3667856,0.75,2577305
1140963,1868247,3302343,3363505,2412369,2470451,3391284,3667856,1.0,2803193
1140963,1868247,3302343,3363505,2412369,2470451,3391284,3667856,1.25,2867251
1140963,1868247,3302343,3363505,2412369,2470451,3492583,3748747,0.25,2873670
1140963,1868247,3302343,3363505,2412369,2470451,3492583,3748747,0.5,2753830
1140963,1868247,3302343,3363505,2412369,2470451,3492583,3748747,0.75,2620088
1140963,1868247,3302343,3363505,2412369,2470451,3492583,3748747,1.0,2773584
1140963,1868247,3302343,3363505,2412369,2470451,3492583,3748747,1.25,2812604
1140963,1868247,3302343,3363505,2412369,2470451,3645303,3814202,0.25,2956581
1140963,1868247,3302343,3363505,2412369,2470451,3645303,3814202,0.5,2686978
